tag,config_id,variant,label,seed,run,offered,refused,received,pdr,goodput_kbps,delay_ms,jitter_ms,hops,control_packets,control_bytes,nrl
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r7,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,7,7194,0,5271,0.7326939115929941,120.12642144167137,20.831341680895466,21.096980802128876,2.8975526465566306,61166,2937368,11.604249667994688
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r8,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,8,7190,0,6448,0.8968011126564673,147.04161470238788,15.947243331265508,9.427721186703945,2.2879962779156324,39990,1930700,6.201923076923077
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r9,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,9,7186,0,6602,0.9187308655719455,150.6157575482862,11.631722205392308,13.398487560679614,2.4076037564374433,48949,2364058,7.414268403514087
aodv-c9330bac_n50_v10_p0_f10_d3d689e9_s1_r10,d3d689e9,aodv-c9330bac,aodv-h-ttl3,1,10,7186,0,6257,0.8707208460896187,142.7815689567459,18.51138884449417,15.74533536097327,2.7875978903627936,47677,2296506,7.619785839859357
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-41503ccb,aodv-n-art10,1,1,7188,0,5680,0.7902058987200891,129.5310220965722,16.276682570422537,14.4063975308642,3.171654929577465,23582,1159964,4.151760563380281
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-41503ccb,aodv-n-art10,1,2,7179,0,6044,0.8418999860704833,138.01144652098597,12.46371906022502,11.368937520715944,2.766545334215751,22245,1100876,3.680509596293845
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r3,d3d689e9,aodv-41503ccb,aodv-n-art10,1,3,7182,0,5951,0.828599275967697,135.82448545889295,9.066076289699211,8.25473657633395,2.3727104688287683,15767,780392,2.64947067719711
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r4,d3d689e9,aodv-41503ccb,aodv-n-art10,1,4,7182,0,5320,0.7407407407407407,121.42175422398176,10.601629285714285,8.329706120527307,2.3874060150375938,12083,599592,2.2712406015037594
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r5,d3d689e9,aodv-41503ccb,aodv-n-art10,1,5,7183,0,5940,0.8269525267993875,135.58227742135716,9.822587205387206,7.898639460370995,2.4936026936026936,23814,1171836,4.009090909090909
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r6,d3d689e9,aodv-41503ccb,aodv-n-art10,1,6,7186,0,5824,0.8104647926523796,132.90482701117836,18.165418956043954,13.381644306845546,3.35834478021978,20205,998196,3.46926510989011
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r7,d3d689e9,aodv-41503ccb,aodv-n-art10,1,7,7194,0,6138,0.8532110091743119,139.88535716878584,9.724141414141416,8.784837140992169,3.1094819159335287,29384,1442872,4.787227109807755
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r8,d3d689e9,aodv-41503ccb,aodv-n-art10,1,8,7190,0,6084,0.8461752433936022,138.73902096319668,11.878075936883631,8.057889858412908,2.2314266929651545,14918,743358,2.452005259697567
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r9,d3d689e9,aodv-41503ccb,aodv-n-art10,1,9,7186,0,5719,0.795853047592541,130.4658306009151,10.892524916943522,8.292585391487126,2.266130442385032,13758,686810,2.4056653261059626
aodv-41503ccb_n50_v10_p0_f10_d3d689e9_s1_r10,d3d689e9,aodv-41503ccb,aodv-n-art10,1,10,7186,0,6443,0.896604508767047,147.01837022343383,16.26614154896787,10.466241256023629,2.876455067515133,21805,1084066,3.3842930311966475
aodv-f3b5c5b9_n50_v10_p0_f10_d3d689e9_s1_r1,d3d689e9,aodv-f3b5c5b9,aodv-n-nblife5,1,1,7188,0,5248,0.7301057317751809,119.68201698752516,16.981610518292687,14.605423825887744,3.1453887195121952,22204,1100272,4.230945121951219
aodv-f3b5c5b9_n50_v10_p0_f10_d3d689e9_s1_r2,d3d689e9,aodv-f3b5c5b9,aodv-n-nblife5,1,2,7179,0,6393,0.890513999164229,145.98328918722288,12.331807289222589,10.43278505404982,2.896449241357735,20673,1027678,3.2336931018301267
